,a,mean_energy,mean_contrast,std_energy,std_contrast,median_energy,median_contrast,energy_snr,contrast_snr
0,4.0,119.50939667019895,0.3193499815478206,6.043708309970159,0.0435630340224851,119.20562670284004,0.334922956891912,5.32094209087996,9.564983229984469
1,4.1,118.52295568460067,0.3019348869394255,5.764359493610507,0.0419651131452738,118.5938048487047,0.3164724184853333,5.692218180845571,9.353016857878522
2,4.2,142.15405897370863,0.2916549151287321,6.703512079100205,0.0390752514799576,141.57380818809912,0.3049159006658682,5.862572416080706,9.32585405239324
3,4.3,146.1602063170646,0.2864478409809178,5.8290997900234345,0.0331876994499217,145.68354540490617,0.294996327888689,5.521798392049923,9.00319732058507
4,4.4,78.64915779939153,0.2772617432100585,3.788309519568061,0.0360110500354114,78.71404992376328,0.2860173773556239,5.981535317690858,9.311333182313293
5,4.5,131.84364224924207,0.2983244306495416,5.445749381296666,0.0324693161433903,131.871602442175,0.3079759713373202,4.918646528117256,8.891870663023733
6,4.6,60.96973257182608,0.2855342496871475,3.0095865961729777,0.0304537090448177,60.75807621493637,0.2923082701756949,5.9069458502910965,8.392498305005379
7,4.7,48.11726909050351,0.3312810551488919,2.850320645145106,0.034990105742969,47.99049466459672,0.3404326776506064,5.973901872779326,8.65210749143275
8,4.8,48.88280583864836,0.3954113816491091,3.753752345142435,0.0368499108115772,48.51628358395236,0.4014074924659323,5.614275248129776,8.105952847815958
9,4.9,23.14501120711933,0.608870005922459,2.171689371725161,0.0523780529801432,23.0431720349668,0.6182177680609128,6.035341300905882,7.179497486143881
10,5.0,163.580151923464,0.2918918967242516,5.070046398950514,0.037494960487886,163.66539021646605,0.3021124538784113,4.443820104275459,9.986094192246275
11,5.1,129.68113839822746,0.2972455362635713,6.03116027865723,0.0370795596880061,129.18773831566335,0.304793998745568,5.910219146734739,9.63209295695536
12,5.2,127.345987972704,0.2863584587638954,5.797474711839087,0.0313853751268528,127.20889908186058,0.2951098795990103,6.747988011193447,9.078740028000304
13,5.3,121.347401441697,0.2878869992410719,5.19682627038731,0.0364169959457387,121.10137470025516,0.2962548874864421,5.725946497183275,9.076071932357886
14,5.4,159.73161350020305,0.269520398061913,5.9317627695173485,0.0307345040746601,159.83918469630018,0.2769983318375669,5.780492233272114,9.163581204992568
15,5.5,240.9494278129844,0.1286370991564768,2.1591519057200874,0.0153705172005913,240.76339019545557,0.1319484442119925,7.416579672383481,8.181600236300529
16,5.6,79.0872624433349,0.2713465453948083,3.640416971845682,0.0326340907641438,78.87288355688355,0.2779767134971058,5.588590759567664,8.507540388449218
17,5.7,53.36330722982344,0.3227293119995193,2.8247461382585435,0.0337256322176946,53.35143857647684,0.3314484290790698,5.570730927790958,8.056790110452031
18,5.8,48.83248805128009,0.3839094123066076,3.466099637698906,0.0377213091082229,48.76420917892069,0.393510346453038,5.8380531909039775,8.127350674825797
19,5.9,27.31966428979384,0.5450214221662399,2.91712753896966,0.0490904920487871,27.330715242337405,0.5567038453805235,7.138053937020187,7.593084222175149
20,6.0,172.67870543173194,0.2760020555323111,4.883309805072311,0.029328624764902,172.64284215452753,0.2856041132982723,5.085674053353989,9.154333066749288
21,6.1,135.8398129673449,0.275532356142204,4.984961388533751,0.03150159808916,135.61578807191137,0.2847022075794158,5.197531920634837,9.273200901964795
22,6.2,177.07448031310997,0.2608699666532708,4.631832089611693,0.0277302230267097,176.98156781651045,0.2677320150196431,4.210316463412481,8.68864659681308
23,6.3,115.00155295552716,0.2738035215995278,4.090867615696208,0.0335856866912563,115.09943754612364,0.2796621530379115,4.376499532572162,9.071416856407184
24,6.4,154.59539658645429,0.2811203437110969,5.017603711013584,0.0267533926768905,154.98135218224257,0.2869129631266586,4.68907656306493,8.47820674726686
25,6.5,100.85192510708532,0.2736555372865979,3.621625880432236,0.030753937830056,100.82850371341505,0.2767772540731604,3.9358585615367607,8.264409274796222
26,6.6,88.95626274860115,0.2834123492013523,3.8211216236723504,0.0282835601167116,89.0197675809531,0.2875182733695013,5.013556260352614,8.44389376210967
27,6.7,85.32993974583496,0.3322748654201536,4.75040033697853,0.0290837825789576,85.18298571326855,0.3382025295641511,5.647711784203292,7.931080821519925
28,6.8,70.18116894480008,0.4118514374383233,4.687236232443545,0.0313551567266203,70.04214881601791,0.4163800313476825,5.320350538003769,7.638432380509434
29,6.9,20.98058927273924,0.5735922313214911,2.070364906651571,0.040778160740824,20.81024963816269,0.5816956947927253,7.01328097235992,7.19265036242458
30,7.0,216.91650331811977,0.2145957227553565,3.8979530602368047,0.0212742539540852,216.9357376495755,0.2194468077303458,5.400447839429965,8.180466199977806
31,7.1,147.08119600386934,0.2717193666610956,5.267259219238904,0.0274495886820941,147.07124156321964,0.2778815317393416,5.433891249259771,8.632304843628367
32,7.2,155.70190745500872,0.2736697628388559,5.129626444754936,0.0283937930664607,155.88592565789446,0.2803693511864937,5.231550889488183,8.651612814245649
33,7.3,178.41436512594035,0.2632173003957123,5.151140302841527,0.0243877670631851,178.4973585803869,0.2692218334035487,5.373811934741227,8.647962568814723
34,7.4,111.26273550348849,0.2633969645269277,4.446875670355576,0.032217887433172,110.88557047930674,0.2699709229519468,5.646403673493474,8.665503057153902
35,7.5,141.89945447503416,0.2739864734730999,4.93542356992304,0.0248495814174672,141.7925664878266,0.2776533147510768,4.423130456790963,8.205019404831424
36,7.6,108.38440742581984,0.2982488354096659,4.603271740801475,0.0266056076307853,108.49037793834744,0.3020013186543716,4.979478781674554,7.829315191639221
37,7.7,69.04362940081546,0.3332063386746369,3.6183144525197535,0.0297107185313734,69.04835687200482,0.336907776593018,4.957320965887949,7.826689876063368
38,7.8,48.13473332076365,0.3947662591197335,3.2718883566949124,0.0278646488393165,48.0290817593303,0.3991262135187111,5.457874534381753,6.947316826801364
39,8.0,161.56924532056024,0.2786505903524578,5.055619728860029,0.0256785556034251,161.51477687483683,0.2853242654807233,4.604041069985573,8.351927457316064
40,8.1,191.6064015746812,0.2487645412050129,4.78710797006115,0.0209875475410205,191.57055343598196,0.2546809009393517,5.376413062966751,8.146523858077314
41,8.2,164.7819281968169,0.2641005554812011,5.496522209525231,0.0234278944172303,164.68320242152498,0.269451547011198,6.044083245546515,8.30444961468322
42,8.3,192.25557062062936,0.2373413148052232,4.731684595610536,0.0209846174583041,192.4089727893451,0.240782567397417,5.4137563834749605,7.550705643961778
43,8.4,147.97127523883157,0.2740180681554005,5.266644415601324,0.0257705381436979,147.65212412526284,0.2798059965800796,5.514296753440416,8.153239305925032
44,8.5,159.9778196678062,0.2772066644578376,5.270718190692042,0.0245655696359614,159.89895422388076,0.2828122423801566,5.086211887980419,8.376471191903585
45,8.6,115.53369363189354,0.3234938889362014,5.408977064198218,0.0256795833651239,115.57499844620703,0.3283995055415243,5.012579901383849,7.667575532637926
46,8.7,87.36650464001337,0.3850261518305735,5.35834750881575,0.0268316949888994,87.20979779841808,0.3913104895834307,5.228626008394138,7.0776658692064025
47,8.8,21.73990852519368,0.4430247077609492,1.630478219002215,0.0297130694155749,21.670035504533697,0.4480617437250711,4.863298515983868,6.837890788484784
48,9.4,177.19348796965053,0.2832854264303274,5.742114135960148,0.0213236404721884,177.14730453538635,0.2882445736436326,5.670543624814228,7.723812436460359
49,9.5,138.52853229740606,0.3249907193754733,5.497330942697817,0.0252507329448986,138.42686052398886,0.3312727568516623,4.896464390229403,7.989914884995328
50,9.7,39.04350196170104,0.3904824377219756,2.8916016733684686,0.0296769370415095,38.82093771112558,0.3935638108408596,5.671332281717452,7.316429106004131
