,a,mean_energy,mean_contrast,std_energy,std_contrast,median_energy,median_contrast,energy_snr,contrast_snr
0,3.1,27.86246580223264,0.6374649416586421,2.675114229085606,0.0644239386596395,27.715800277025814,0.6409174204196909,6.1144583900435165,9.491175725355887
1,3.2,47.07276719316811,0.3856331620244665,3.0802967356197426,0.0437901844679403,47.07175378660836,0.3935900964417704,6.092193042966851,10.142182781695858
2,3.3,82.46210786877207,0.337509416051294,4.248826848869485,0.0378479511684695,82.38258293595067,0.3460547963677835,5.568574952275744,10.145821674180644
3,3.4,97.84607109718492,0.3256790602001159,4.517787174155954,0.042099837128933,97.7995226299295,0.3409337987194817,5.434112820008158,10.569802352610704
4,3.5,94.47702782343777,0.3135555611482715,4.083478199852541,0.0527715489875009,94.33057056972942,0.3342390625920027,4.747189167650159,11.305113349505085
5,3.6,63.83220355080827,0.309698991860001,3.7603855805001034,0.0564958860022172,64.04741312479459,0.3304629948293727,6.419736957646593,11.43729459296102
6,3.7,96.34389189725356,0.3178367884527773,6.292754835851532,0.0576493853491704,96.4980295024822,0.3392134427756445,6.873701642467342,11.341679764373575
7,3.8,65.31905311854855,0.3323616366365205,5.872310025759991,0.0639073295452999,66.1889678333456,0.3515529744229177,8.100287251176137,11.303882353447383
8,4.1,51.34190887978868,0.525874270316455,4.117873667070724,0.0542935015168171,51.26141647374023,0.5325925383168276,5.234258759484454,9.643424777792797
9,4.1,95.78805794328646,0.3111919679757329,11.887430612803133,0.0648323955190179,99.1590169387874,0.3346881083118371,9.477811963293872,11.612372605512222
10,4.2,82.06918619298038,0.364933696845368,5.16328222550428,0.0453737623556133,82.15100193015806,0.3732790148559816,5.574324124700324,10.38932565924253
11,4.3,106.55604574479466,0.317437528086012,4.801160908753846,0.0391298037405131,106.36457880255736,0.3244458553035664,5.625423027929331,10.358971953747416
12,4.4,98.53590565592144,0.2813484674729952,3.825119430974843,0.0380256144265221,98.3787695441842,0.2888633441194579,4.394773828147399,10.34484210257367
13,4.5,116.67546724609416,0.2822003133102492,5.510557592643431,0.043508763726576,116.54688220657744,0.29377187393862,6.218559361963381,10.931316680571388
14,4.6,142.86680539064432,0.2798356156163305,5.626582029264986,0.0456224708037489,142.9202401451617,0.2967529810847588,5.181545854531456,11.185349992658493
15,4.7,100.35627712623726,0.2811122795948682,5.52619928195117,0.0509606733876679,100.50883648910974,0.2976745528763758,6.667587516220826,11.256679233030312
16,4.8,128.86969672493913,0.2885073247534545,6.767525081294552,0.0546655367695284,129.15030432853695,0.3105684796081642,6.094042893740761,11.174977696354924
17,4.9,91.1597725363956,0.2980373301437806,6.620864570471948,0.0665604887457568,92.16714116812244,0.3203090407930308,7.483394597362988,11.55018208501032
18,5.1,55.221207119400496,0.5041908355034849,4.582679424887138,0.0576804890095002,54.90703131874406,0.510970373520524,5.883816484390687,10.371391237765147
19,5.1,148.821374885717,0.2775755360992698,11.01416540020709,0.0570829852633351,151.02603848341147,0.2957842267661508,8.613217500723076,11.56223974729742
20,5.2,69.14234065255565,0.3522022788634519,3.721515942138748,0.0476389974275764,69.05089357988825,0.3603781721900534,4.803500800798066,10.541803961419198
21,5.3,81.16964179980599,0.2846603348651711,3.990111444673701,0.0397831219639295,80.91877660904402,0.290378964307826,6.240369718882196,10.692610439762902
22,5.4,139.48462904140817,0.2744539493103478,5.797027895476368,0.0359328853950189,139.4220334911942,0.2809429962118597,5.662064673200035,11.00416704775159
23,5.5,244.69387711531505,0.1045928911558262,1.7040147624324382,0.0166316228423588,244.6295739684725,0.1071058911365744,8.864742063490123,10.028657784854197
24,5.6,150.07752111110372,0.2498130954897238,5.175531824023966,0.0452760610850162,149.95908965723044,0.2643160266839394,4.377769623789754,10.69683305537145
25,5.7,108.21427032279624,0.2612011632212809,6.226234046364257,0.0438171734146786,108.23167724867434,0.2722804316310884,7.330637205700211,10.667916130489653
26,5.8,101.04393152908948,0.2702793547139469,5.236684671208503,0.0552363239678315,101.04807778026831,0.2895057971363747,6.372870287692822,11.51157778292533
27,5.9,123.58944966669908,0.2738957016566342,6.519629993547204,0.0568353063689294,123.84481256216446,0.2942778819458131,6.317245581734053,11.440983471410892
