,a,mean_energy,mean_contrast,std_energy,std_contrast,median_energy,median_contrast,energy_snr,contrast_snr
0,3.1,37.99209720800623,0.3114324538820676,4.123889213113023,0.0845361693861264,38.1416038878601,0.3192970491967515,7.724631855331195,11.007838180350486
1,3.4,60.04827079467288,0.2606714783921625,3.895652860333753,0.0732631372208426,59.75940285058601,0.2771341219041911,6.582050216677958,11.304082014942528
2,3.5,58.32167661722868,0.2810261487538401,3.0323703610595856,0.0706824302219297,58.12988523271238,0.3050077517288049,4.855253122904958,11.413263592362132
3,4.0,32.375543706534785,0.3203171100581556,2.767586258789755,0.0947599444089882,32.63752989768712,0.3297557820962766,6.5856771826481,11.234471880872333
4,4.1,68.72278248440129,0.2652209045053987,4.707114164844231,0.0855513822985797,69.13726954206113,0.2743747127908511,6.333660812728965,11.159098782546572
5,4.2,80.44535386317195,0.2554756820358438,6.071006198782025,0.0826468806648473,80.79561213993993,0.2686589428940493,7.259972125487318,11.54545064391387
6,4.3,73.7203848987791,0.2504498639584383,4.71268443965693,0.0768475926398306,73.76189624562511,0.2694111769194023,6.778242650205026,11.69008806613814
7,4.4,68.88037017307721,0.2411738320348949,3.5607165046699105,0.0667159328170615,68.72356114542679,0.2600547954909629,5.558155309550372,11.597191234592092
8,4.5,81.81538688451437,0.2371612616993965,3.6375967770697226,0.0654383411542922,81.80982393824289,0.2560000958739144,4.710873904445218,11.32802562624667
9,4.7,62.16296322204173,0.2910408912987709,3.220682255923452,0.060303289309927,61.77712088706826,0.308930715740008,4.662105901760096,11.020570926581804
10,4.8,52.393826941877705,0.3950792735829252,3.680187054545447,0.0612227299258776,52.14722100913343,0.4126316736895323,5.078526447140696,10.49680572906463
11,5.0,31.96333664572793,0.2939412187082899,2.022855730678562,0.0912618857828741,31.9029123535698,0.2995352243355415,6.045639220842386,10.960575664650026
12,5.1,69.89461720705246,0.2554204512156267,4.27976620358494,0.0817535500387383,69.59574249081533,0.2676533058308911,6.699258889179949,11.030296733074264
13,5.2,73.89052172431384,0.2442111650320184,3.8226536243926086,0.0728736882056229,73.76508804674343,0.2567471831709237,5.692747947883357,11.179686556265922
14,5.3,61.47458313082951,0.2215564805444052,2.6412429599398477,0.0619246786409694,61.5405748108512,0.231459577347966,5.52767931545687,11.475745503260026
15,5.4,109.06561286114126,0.2327660112325222,4.556874818912804,0.0625525091197926,108.85116926344848,0.2522032775383336,4.351682984765271,11.41235287828614
16,5.5,235.81311229222484,0.1204729742737455,6.025964494692929,0.0312764345369273,234.52865884692784,0.1304452704942321,8.936713106767739,10.77407527063502
17,5.6,110.19126593924416,0.242709425517729,4.702814354330735,0.0584105406090565,109.8178988333268,0.2606595567269733,4.578232366968459,11.557822958459456
18,5.7,68.78018636009946,0.2603751382502843,3.1828896242621694,0.0592271713548382,68.70297273052,0.2783796958834377,4.488167520700866,11.26241124271672
19,5.8,42.0665378948406,0.3413136988177944,2.876191887393228,0.0655163770034164,41.66353417618173,0.3610556500324889,5.025495504411854,10.745155335516902
20,6.0,51.48269445339247,0.2817180855038201,2.762316765238872,0.0774290991836029,51.44990514631369,0.2915196557244466,4.907698816953632,10.823649978048676
21,6.1,85.19080113131746,0.2582298873525477,4.500019424444822,0.0716017886190504,85.20894660832188,0.2705810228881701,5.702773028090203,10.885567040392829
22,6.2,124.32775164859576,0.2599408783836252,5.872262729585655,0.066518125701639,124.18360629636796,0.2760956308587718,5.2397968507314605,11.335081190153392
23,6.3,109.88283226640064,0.2402719558068359,4.70987698299615,0.06279158668967,109.72885545106716,0.2566179988586967,4.9244797233889095,11.461015963782868
24,6.4,121.21745419820049,0.2366285667913025,4.779028562013007,0.0597426180596821,121.08135894545906,0.2500644753388168,4.277461059291339,11.891070857299797
25,6.5,134.0027253806896,0.2371535856588243,5.810437256648337,0.0552618527747427,133.9983584268585,0.2526223469689863,4.818377114476911,11.41769388240884
26,6.6,92.15997709829172,0.2344980507907224,3.538112886505149,0.0610001671716896,91.85001101280182,0.2517383599598812,3.6981549903669135,11.590913043041118
27,6.7,115.62385757029308,0.2811587433030146,6.691021778754541,0.0619690310552691,115.41064026627464,0.3005492162483857,5.320616838679644,11.24174954997394
28,6.8,62.96008745595815,0.3975708753735194,4.5495352514458975,0.080368872015915,62.824321724361766,0.4241916563909062,4.5973619606201455,10.903692352101578
29,7.0,67.86208836455451,0.2899639736563707,4.390742312043158,0.0682193599427326,67.57472101773604,0.3040315016182472,5.621867133137681,10.627730574435091
30,7.1,120.34115193194636,0.2696079451979911,5.603133613671797,0.0608515268318202,120.23940908979934,0.2819028207870557,4.819229926737252,11.307304114274077
